HGNC Symbol	2019 paper	Ensembl	MGI	2011 paper	Sum
MAGEC2	false	true	true	false	2
MAGEC3	false	true	true	false	2
MAGED4	false	true	true	false	2
MAGED4B	false	true	true	false	2
MAGEF1	false	true	true	false	2
MAN2B1	false	true	false	false	1
MAOB	false	true	false	false	1
MAP1LC3B	false	true	false	false	1
MAP1LC3B2	false	true	false	false	1
MAP1LC3C	false	true	true	false	2
MAP3K5	false	true	false	false	1
MAP3K7CL	false	true	false	false	1
MAP3K12	false	true	false	false	1
MAP7	false	true	false	false	1
MAS1L	false	true	true	false	2
MCCD1	false	true	true	false	2
MCF2L2	false	true	true	false	2
MCHR2	false	true	true	false	2
MCTS1	false	true	false	false	1
MDP1	false	true	false	false	1
MED10	false	true	false	false	1
MED14OS	false	true	true	false	2
METTL7B	false	true	false	false	1
MFSD9	false	true	false	false	1
MFSD14C	false	true	true	false	2
MICB	false	true	false	false	1
MIP	false	true	false	false	1
MLN	false	true	true	false	2
MLNR	false	true	true	false	2
MMP10	false	true	false	false	1
MMP19	false	true	false	false	1
MMP26	false	true	true	false	2
MOGAT3	false	true	true	false	2
MORF4L1	false	true	false	false	1
MPC1L	false	true	true	false	2
MRPS12	false	true	false	false	1
MT3	false	true	false	false	1
MTFR2	false	true	false	false	1
MTM1	false	true	false	false	1
MTMR1	false	true	false	false	1
MTMR8	false	true	true	false	2
MUC2	false	true	false	false	1
MUC3B	false	true	true	false	2
MUC6	false	true	false	false	1
MUC7	false	true	true	false	2
MUC8	false	true	true	false	2
MUC12	false	true	true	false	2
MUC22	false	true	true	false	2
MUCL1	false	true	false	false	1
MX2	false	true	true	false	2
MXRA5	false	true	true	false	2
MXRA7	false	true	false	false	1
MYB	false	true	false	false	1
MYH2	false	true	false	false	1
MYH4	false	true	false	false	1
MYL1	false	true	false	false	1
MYL5	false	true	true	false	2
MYL6	false	true	false	false	1
MYL6B	false	true	false	false	1
MYOCOS	false	true	false	false	1
NAA11	false	true	false	false	1
NABP2	false	true	false	false	1
NACA2	false	true	true	false	2
NAF1	false	true	false	false	1
NANOGNB	false	true	true	false	2
NAT2	false	true	false	false	1
NAT16	false	true	true	false	2
NBPF4	false	true	true	false	2
NBPF6	false	true	true	false	2
NBPF9	false	true	true	false	2
NBPF11	false	true	true	false	2
NBPF19	false	true	true	false	2
NBPF20	false	true	true	false	2
NBPF26	false	true	true	false	2
NCBP2L	false	true	true	false	2
NCCRP1	false	true	false	false	1
NCKAP1L	false	true	false	false	1
NCR2	false	true	true	false	2
NCR3	false	true	false	false	1
NCR3LG1	false	true	true	false	2
NDP	false	true	false	false	1
NEDD1	false	true	false	false	1
NEFM	false	true	false	false	1
NEUROD4	false	true	false	false	1
NFE2	false	true	false	false	1
NFKBIB	false	true	false	false	1
NIPSNAP3B	false	true	false	false	1
NLGN4Y	false	true	false	false	1
NLRP2	false	true	false	false	1
NLRP2B	false	true	true	false	2
NLRP7	false	true	false	false	1
NLRP8	false	true	true	false	2
NLRP11	false	true	true	false	2
NLRP13	false	true	true	false	2
NNAT	false	true	false	false	1
NOTCH2NLB	false	true	true	false	2
NOTCH2NLC	false	true	true	false	2
NOTCH4	false	true	false	false	1
NOX5	false	true	true	false	2
NPAP1	false	true	true	false	2
NPAP1L	false	true	true	false	2
NPBWR2	false	true	true	false	2
NPFF	false	true	false	false	1
NPHP3	false	true	false	false	1
NPIPA2	false	true	true	false	2
NPIPA3	false	true	true	false	2
NPIPA5	false	true	true	false	2
NPIPA7	false	true	true	false	2
NPIPA8	false	true	true	false	2
NPIPB2	false	true	true	false	2
NPIPB4	false	true	true	false	2
NPIPB5	false	true	true	false	2
NPIPB6	false	true	true	false	2
NPIPB8	false	true	true	false	2
NPIPB12	false	true	true	false	2
NPIPB13	false	true	true	false	2
NPIPB15	false	true	true	false	2
NPY1R	false	true	false	false	1
NPY5R	false	true	false	false	1
NR1H4	false	true	false	false	1
NSUN4	false	true	false	false	1
NT5DC4	false	true	true	false	2
NUDT8	false	true	false	false	1
NUDT10	false	true	false	false	1
NXF5	false	true	false	false	1
NXPE1	false	true	false	false	1
ODAD1	false	true	false	false	1
ODF4	false	true	false	false	1
OOSP3	false	true	true	false	2
OOSP4A	false	true	true	false	2
OOSP4B	false	true	true	false	2
OPRPN	false	true	false	false	1
OR1C1	false	true	true	false	2
OR1D4	false	true	true	false	2
OR1D5	false	true	false	false	1
OR1E1	false	true	false	false	1
OR1E2	false	true	false	false	1
OR1E3	false	true	false	false	1
OR1G1	false	true	true	false	2
OR1J2	false	true	true	false	2
OR1K1	false	true	true	false	2
OR1L1	false	true	true	false	2
OR1L3	false	true	true	false	2
OR1L4	false	true	false	false	1
OR1L6	false	true	false	false	1
OR1L8	false	true	false	false	1
OR2AE1	false	true	true	false	2
OR2AP1	false	true	false	false	1
OR2B2	false	true	false	false	1
OR2B3	false	true	true	false	2
OR2C3	false	true	true	false	2
OR2G2	false	true	true	false	2
OR2G3	false	true	true	false	2
OR2G6	false	true	true	false	2
OR2H1	false	true	false	false	1
OR2M2	false	true	false	false	1
OR2M3	false	true	false	false	1
OR2M4	false	true	true	false	2
OR2M5	false	true	false	false	1
OR2M7	false	true	false	false	1
OR2T3	false	true	true	false	2
OR2T10	false	true	true	false	2
OR2T11	false	true	true	false	2
OR2T27	false	true	true	false	2
OR2T34	false	true	true	false	2
OR2Z1	false	true	false	false	1
OR3A2	false	true	true	false	2
OR3A3	false	true	true	false	2
OR4D9	false	true	true	false	2
OR4K13	false	true	true	false	2
OR4K14	false	true	true	false	2
OR4K17	false	true	true	false	2
OR4Q2	false	true	true	false	2
OR4S1	false	true	true	false	2
OR5B17	false	true	true	false	2
OR5D13	false	true	false	false	1
OR5F1	false	true	true	false	2
OR6C1	false	true	false	false	1
OR6C2	false	true	false	false	1
OR6C3	false	true	false	false	1
OR6C4	false	true	true	false	2
OR6C6	false	true	false	false	1
OR6C65	false	true	false	false	1
OR6C68	false	true	false	false	1
OR6C70	false	true	false	false	1
OR6C74	false	true	false	false	1
OR6C75	false	true	false	false	1
OR6C76	false	true	false	false	1
OR6J1	false	true	true	false	2
OR6K3	false	true	false	false	1
OR6M1	false	true	true	false	2
OR6Q1	false	true	true	false	2
OR6T1	false	true	true	false	2
OR6V1	false	true	true	false	2
OR7C1	false	true	false	false	1
OR7D2	false	true	true	false	2
OR8G1	false	true	false	false	1
OR8J2	false	true	true	false	2
OR8U8	false	true	true	false	2
OR8U9	false	true	true	false	2
OR9G9	false	true	true	false	2
OR9K2	false	true	false	false	1
OR10A6	false	true	false	false	1
OR10A7	false	true	true	false	2
OR10J1	false	true	false	false	1
OR10K2	false	true	false	false	1
OR10P1	false	true	false	false	1
OR10R2	false	true	true	false	2
OR10T2	false	true	true	false	2
OR11H2	false	true	true	false	2
OR11H12	false	true	true	false	2
OR12D2	false	true	false	false	1
OR13C4	false	true	true	false	2
OR14A16	false	true	true	false	2
OR14K1	false	true	true	false	2
OR51A2	false	true	true	false	2
OR51A4	false	true	true	false	2
OR51B2	false	true	false	false	1
OR51B5	false	true	true	false	2
OR51H1	false	true	false	false	1
OR52A1	false	true	true	false	2
OR52E1	false	true	true	false	2
OR52N4	false	true	false	false	1
OR52Z1	false	true	false	false	1
OR56A1	false	true	true	false	2
OR56A5	false	true	false	false	1
ORMDL2	false	true	false	false	1
OVCH1	false	true	true	false	2
OXER1	false	true	true	false	2
P2RY8	false	true	true	false	2
P2RY11	false	true	true	false	2
PA2G4	false	true	false	false	1
PAAF1	false	true	true	false	2
PABPC1	false	true	false	false	1
PABPC1L2A	false	true	true	false	2
PABPC1L2B	false	true	true	false	2
PAEP	false	true	true	false	2
PAGE1	false	true	true	false	2
PAGE2	false	true	true	false	2
PAGE2B	false	true	true	false	2
PAGE3	false	true	true	false	2
PAGE4	false	true	true	false	2
PAGE5	false	true	true	false	2
PALS2	false	true	false	false	1
PAN2	false	true	false	false	1
PANO1	false	true	true	false	2
PARP15	false	true	true	false	2
PASD1	false	true	true	false	2
PCBP2	false	true	false	false	1
PCDHA@	false	true	true	false	2
PCDHB@	false	true	true	false	2
PCDHG@	false	true	true	false	2
PCNP	false	true	false	false	1
PCP4	false	true	false	false	1
PDCD6IP	false	true	false	false	1
PDE7B	false	true	false	false	1
PEAK3	false	true	true	false	2
PF4	false	true	false	false	1
PF4V1	false	true	false	false	1
PGA3	false	true	false	false	1
PGA4	false	true	false	false	1
PGBD2	false	true	true	false	2
PGBD3	false	true	true	false	2
PGBD4	false	true	true	false	2
PHGR1	false	true	false	false	1
PI3	false	true	true	false	2
PIGZ	false	true	false	false	1
PILRA	false	true	false	false	1
PILRB	false	true	false	false	1
PITX2	false	true	false	false	1
PIWIL3	false	true	true	false	2
PLAAT2	false	true	true	false	2
PLAAT4	false	true	true	false	2
PLEKHA2	false	true	false	false	1
PLEKHG4B	false	true	true	false	2
PLEKHG7	false	true	true	false	2
PLSCR2	false	true	false	false	1
PMEL	false	true	false	false	1
PNLIPRP3	false	true	true	false	2
PNMA6A	false	true	true	false	2
PNPLA4	false	true	true	false	2
POLD3	false	true	false	false	1
POLR2J	false	true	false	false	1
POLR3G	false	true	false	false	1
POLR3GL	false	true	false	false	1
POTEB	false	true	false	false	1
POTEB2	false	true	false	false	1
POTEB3	false	true	false	false	1
POTEC	false	true	false	false	1
POTED	false	true	false	false	1
POTEE	false	true	false	false	1
POTEF	false	true	false	false	1
POTEG	false	true	false	false	1
POTEH	false	true	false	false	1
POTEI	false	true	false	false	1
POTEJ	false	true	false	false	1
POTEM	false	true	false	false	1
PPDPFL	false	true	true	false	2
PPIAL4A	false	true	true	false	2
PPIAL4C	false	true	true	false	2
PPIAL4D	false	true	true	false	2
PPIAL4E	false	true	true	false	2
PPIAL4F	false	true	true	false	2
PPIAL4G	false	true	true	false	2
PPIAL4H	false	true	true	false	2
PPM1A	false	true	false	false	1
PPP1R1A	false	true	false	false	1
PPP1R2C	false	true	true	false	2
PPP1R7	false	true	false	false	1
PPP2R3B	false	true	false	false	1
PPP4R2	false	true	false	false	1
PRAC1	false	true	true	false	2
PRAC2	false	true	true	false	2
PRB1	false	true	false	false	1
PRB2	false	true	false	false	1
PRB3	false	true	false	false	1
PRB4	false	true	false	false	1
PRCD	false	true	false	false	1
PRELID1	false	true	false	false	1
PRH1	false	true	true	false	2
PRH2	false	true	false	false	1
PRKACG	false	true	true	false	2
PRM1	false	true	false	false	1
PROC	false	true	false	false	1
PROKR1	false	true	false	false	1
PRORY	false	true	true	false	2
PRR4	false	true	true	false	2
PRR13	false	true	false	false	1
PRR20A	false	true	true	false	2
PRR20C	false	true	true	false	2
PRR20D	false	true	true	false	2
PRR20E	false	true	true	false	2
PRR20G	false	true	true	false	2
PRR23A	false	true	false	false	1
PRR23B	false	true	false	false	1
PRR23C	false	true	false	false	1
PRR25	false	true	true	false	2
PRRG2	false	true	false	false	1
PRRG3	false	true	false	false	1
PRTFDC1	false	true	true	false	2
PRY	false	true	true	false	2
PRY2	false	true	true	false	2
PSD3	false	true	false	false	1
PSKH2	false	true	true	false	2
PSMA1	false	true	false	false	1
PSORS1C1	false	true	true	false	2
PTBP1	false	true	false	false	1
PTMA	false	true	false	false	1
PTMS	false	true	false	false	1
PTPRG	false	true	false	false	1
PVALEF	false	true	true	false	2
PXDNL	false	true	true	false	2
PYDC1	false	true	true	false	2
PYDC5	false	true	true	false	2
PYHIN1	false	true	false	false	1
PYM1	false	true	false	false	1
RAB5B	false	true	false	false	1
RAB6D	false	true	true	false	2
RAB32	false	true	false	false	1
RAB40A	false	true	false	false	1
RAB40AL	false	true	false	false	1
RAB41	false	true	true	false	2
RAET1G	false	true	false	false	1
RAET1L	false	true	false	false	1
RAX2	false	true	true	false	2
RBM23	false	true	true	false	2
RBMS2	false	true	false	false	1
RBMY1C	false	true	true	false	2
RBP5	false	true	true	false	2
RCN3	false	true	false	false	1
RDH5	false	true	false	false	1
REELD1	false	true	true	false	2
REEP6	false	true	false	false	1
REG3A	false	true	false	false	1
REG3G	false	true	false	false	1
RFPL1	false	true	false	false	1
RFPL2	false	true	false	false	1
RFPL3	false	true	false	false	1
RGL4	false	true	true	false	2
RGPD1	false	true	false	false	1
RGPD4	false	true	false	false	1
RHEX	false	true	true	false	2
RHOBTB1	false	true	false	false	1
RHOXF2	false	true	false	false	1
RHOXF2B	false	true	false	false	1
RINL	false	true	false	false	1
RNASE7	false	true	true	false	2
RNASE8	false	true	true	false	2
RNASE11	false	true	false	false	1
RNF41	false	true	false	false	1
RNF135	false	true	false	false	1
RNF175	false	true	true	false	2
RNF181	false	true	false	false	1
RNF187	false	true	false	false	1
RPA4	false	true	true	false	2
RPL4	false	true	false	false	1
RPL7A	false	true	false	false	1
RPL9	false	true	false	false	1
RPL10	false	true	false	false	1
RPL12	false	true	false	false	1
RPL13A	false	true	false	false	1
RPL14	false	true	false	false	1
RPL21	false	true	false	false	1
RPL26L1	false	true	true	false	2
RPL27A	false	true	false	false	1
RPL31	false	true	false	false	1
RPL36A	false	true	false	false	1
RPL39L	false	true	false	false	1
RPL41	false	true	false	false	1
RPP14	false	true	false	false	1
RPS3	false	true	false	false	1
RPS4Y1	false	true	false	false	1
RPS4Y2	false	true	false	false	1
RPS6KB1	false	true	false	false	1
RPS8	false	true	false	false	1
RPS10	false	true	false	false	1
RPS12	false	true	false	false	1
RPS17	false	true	false	false	1
RPS26	false	true	false	false	1
RPS27A	false	true	false	false	1
RPSA	false	true	false	false	1
RTL1	false	true	false	false	1
RTL8A	false	true	false	false	1
RTL8B	false	true	false	false	1
RTL10	false	true	true	false	2
RTP5	false	true	true	false	2
RXFP3	false	true	false	false	1
S100A7	false	true	false	false	1
S100A7A	false	true	false	false	1
S100A12	false	true	true	false	2
S100P	false	true	true	false	2
SAA1	false	true	false	false	1
SAA2	false	true	false	false	1
SAMD1	false	true	false	false	1
SAMD9	false	true	true	false	2
SARNP	false	true	false	false	1
SARS2	false	true	false	false	1
SCD5	false	true	false	false	1
SCGB1D1	false	true	true	false	2
SCGB1D2	false	true	true	false	2
SCGB1D4	false	true	true	false	2
SCGB2B2	false	true	true	false	2
SCML1	false	true	true	false	2
SCNN1D	false	true	true	false	2
SCYGR1	false	true	true	false	2
SCYGR2	false	true	true	false	2
SCYGR3	false	true	true	false	2
SCYGR4	false	true	true	false	2
SCYGR5	false	true	true	false	2
SCYGR6	false	true	true	false	2
SCYGR7	false	true	true	false	2
SCYGR8	false	true	true	false	2
SCYGR9	false	true	true	false	2
SCYGR10	false	true	true	false	2
SCYL2	false	true	false	false	1
SDIM1	false	true	true	false	2
SEC14L6	false	true	false	false	1
SEM1	false	true	false	false	1
SEPTIN4	false	true	false	false	1
SERF2	false	true	false	false	1
SERPINA4	false	true	true	false	2
SET	false	true	false	false	1
SETD1A	false	true	false	false	1
SETD9	false	true	true	false	2
SETMAR	false	true	false	false	1
SFTA2	false	true	false	false	1
SH2D3A	false	true	true	false	2
SH2D4A	false	true	false	false	1
SHC2	false	true	false	false	1
SHOX	false	true	true	false	2
SIGLEC5	false	true	false	false	1
SIGLEC7	false	true	false	false	1
SIGLEC9	false	true	false	false	1
SIGLEC14	false	true	false	false	1
SIGLEC16	false	true	false	false	1
SIGLECL1	false	true	false	false	1
SIRPB2	false	true	false	false	1
SIRPD	false	true	false	false	1
SIRT2	false	true	false	false	1
SLC2A3	false	true	false	false	1
SLC2A4RG	false	true	true	false	2
SLC2A11	false	true	true	false	2
SLC2A14	false	true	false	false	1
SLC6A14	false	true	false	false	1
SLC9C2	false	true	true	false	2
SLC17A8	false	true	false	false	1
SLC22A10	false	true	false	false	1
SLC22A11	false	true	true	false	2
SLC22A24	false	true	true	false	2
SLC22A25	false	true	false	false	1
SLC22A31	false	true	true	false	2
SLC25A3	false	true	false	false	1
SLC25A6	false	true	true	false	2
SLC25A52	false	true	false	false	1
SLC26A10	false	true	false	false	1
SLC35E2A	false	true	false	false	1
SLC37A3	false	true	false	false	1
SLC39A5	false	true	false	false	1
SLC47A2	false	true	true	false	2
SLC66A1L	false	true	true	false	2
SLCO1B7	false	true	false	false	1
SLFN11	false	true	false	false	1
SLFN12L	false	true	false	false	1
SLN	false	true	false	false	1
SLURP2	false	true	false	false	1
SMAD9	false	true	false	false	1
SMARCC2	false	true	false	false	1
SMCP	false	true	false	false	1
SMIM2	false	true	true	false	2
SMIM6	false	true	false	false	1
SMIM10	false	true	false	false	1
SMIM21	false	true	true	false	2
SMIM27	false	true	false	false	1
SMIM28	false	true	true	false	2
SMIM34	false	true	false	false	1
SMIM42	false	true	true	false	2
SMIM44	false	true	true	false	2
SMIM45	false	true	false	false	1
SMKR1	false	true	true	false	2
SMR3A	false	true	false	false	1
SMR3B	false	true	true	false	2
SMUG1	false	true	false	false	1
SNRNP27	false	true	false	false	1
SNRPA	false	true	false	false	1
SNRPE	false	true	false	false	1
SNRPF	false	true	false	false	1
SP100	false	true	false	false	1
SP140L	false	true	false	false	1
SPANXN4	false	true	true	false	2
SPATA12	false	true	true	false	2
SPATA31E1	false	true	false	false	1
SPATA33	false	true	false	false	1
SPDYC	false	true	true	false	2
SPDYE10	false	true	true	false	2
SPDYE12	false	true	true	false	2
SPEGNB	false	true	true	false	2
SPIN2A	false	true	false	false	1
SPIN2B	false	true	false	false	1
SPIN3	false	true	true	false	2
SPRR1A	false	true	false	false	1
SPRR1B	false	true	false	false	1
SPRR2A	false	true	false	false	1
SPRR2B	false	true	false	false	1
SPRR2D	false	true	true	false	2
SPRR2E	false	true	false	false	1
SPRR2F	false	true	false	false	1
SPRR2G	false	true	true	false	2
SPRR5	false	true	true	false	2
SPRYD4	false	true	false	false	1
SPTSSB	false	true	false	false	1
SPTY2D1OS	false	true	true	false	2
SRD5A3	false	true	false	false	1
SREK1	false	true	false	false	1
SRSF8	false	true	true	false	2
ST20	false	true	true	false	2
STARD9	false	true	false	false	1
STAT2	false	true	false	false	1
STATH	false	true	true	false	2
STH	false	true	true	false	2
STK17A	false	true	true	false	2
STRIT1	false	true	false	false	1
STS	false	true	true	false	2
STX10	false	true	true	false	2
SULT1C4	false	true	false	false	1
SUMO1	false	true	false	false	1
SUMO4	false	true	false	false	1
SUOX	false	true	false	false	1
SUPT20HL1	false	true	false	false	1
SUPT20HL2	false	true	false	false	1
SYCN	false	true	false	false	1
SYNCRIP	false	true	false	false	1
SYNJ2BP	false	true	false	false	1
SYS1	false	true	false	false	1
TAAR6	false	true	false	false	1
TACC1	false	true	false	false	1
TARBP2	false	true	false	false	1
TAS2R5	false	true	true	false	2
TAS2R8	false	true	true	false	2
TAS2R9	false	true	true	false	2
TAS2R33	false	true	true	false	2
TAS2R36	false	true	true	false	2
TAS2R45	false	true	false	false	1
TBC1D3B	false	true	true	false	2
TBC1D3C	false	true	true	false	2
TBC1D3D	false	true	true	false	2
TBC1D3E	false	true	true	false	2
TBC1D3F	false	true	true	false	2
TBC1D3G	false	true	true	false	2
TBC1D3H	false	true	true	false	2
TBC1D3I	false	true	true	false	2
TBC1D3K	false	true	true	false	2
TBC1D3L	false	true	true	false	2
TBC1D28	false	true	true	false	2
TBX10	false	true	false	false	1
TCEAL2	false	true	true	false	2
TCEAL4	false	true	true	false	2
TCHP	false	true	false	false	1
TCIM	false	true	false	false	1
TCN1	false	true	true	false	2
TDRD10	false	true	true	false	2
TDRD15	false	true	true	false	2
TEKT4	false	true	false	false	1
TESPA1	false	true	false	false	1
TEX13A	false	true	false	false	1
TEX53	false	true	false	false	1
TEX55	false	true	false	false	1
TFDP3	false	true	false	false	1
THAP2	false	true	false	false	1
THAP5	false	true	true	false	2
THAP6	false	true	true	false	2
THAP8	false	true	true	false	2
THAP9	false	true	true	false	2
THAP10	false	true	true	false	2
THAP12	false	true	false	false	1
TIAF1	false	true	true	false	2
TICAM2	false	true	false	false	1
TIGD1	false	true	true	false	2
TIGD6	false	true	true	false	2
TIGD7	false	true	true	false	2
TIMELESS	false	true	false	false	1
TINCR	false	true	false	false	1
TKTL2	false	true	false	false	1
TLCD4	false	true	false	false	1
TLR10	false	true	true	false	2
TM2D2	false	true	false	false	1
TM4SF18	false	true	true	false	2
TMA16	false	true	false	false	1
TMDD1	false	true	true	false	2
TMEM14B	false	true	false	false	1
TMEM26	false	true	false	false	1
TMEM31	false	true	true	false	2
TMEM41A	false	true	false	false	1
TMEM78	false	true	true	false	2
TMEM167B	false	true	false	false	1
TMEM170A	false	true	false	false	1
TMEM182	false	true	false	false	1
TMEM187	false	true	true	false	2
TMEM196	false	true	false	false	1
TMEM202	false	true	false	false	1
TMEM217B	false	true	true	false	2
TMEM225B	false	true	true	false	2
TMEM244	false	true	true	false	2
TMEM255A	false	true	false	false	1
TMEM265	false	true	false	false	1
TMEM272	false	true	true	false	2
TMIGD2	false	true	true	false	2
TMLHE	false	true	false	false	1
TMPO	false	true	false	false	1
TMPRSS11B	false	true	false	false	1
TMSB4X	false	true	false	false	1
TMSB15A	false	true	false	false	1
TMSB15B	false	true	false	false	1
TMTC2	false	true	false	false	1
TNFRSF6B	false	true	true	false	2
TNFRSF10A	false	true	false	false	1
TNFRSF12A	false	true	false	false	1
TNPO2	false	true	false	false	1
TOMM5	false	true	false	false	1
TOMT	false	true	true	false	2
TP53AIP1	false	true	true	false	2
TP53I3	false	true	true	false	2
TP53TG3B	false	true	true	false	2
TP53TG3E	false	true	true	false	2
TP53TG3F	false	true	true	false	2
TPM2	false	true	false	false	1
TPM3	false	true	false	false	1
TPRX1	false	true	true	false	2
TPRX2	false	true	true	false	2
TPSD1	false	true	false	false	1
TRA	false	true	true	false	2
TRABD2A	false	true	true	false	2
TRAPPC8	false	true	false	false	1
TRB	false	true	true	false	2
TRD	false	true	true	false	2
TRG	false	true	true	false	2
TRIM4	false	true	true	false	2
TRIM16L	false	true	false	false	1
TRIM48	false	true	false	false	1
TRIM49	false	true	false	false	1
TRIM49B	false	true	false	false	1
TRIM49D1	false	true	true	false	2
TRIM49D2	false	true	true	false	2
TRIM51G	false	true	true	false	2
TRIM52	false	true	false	false	1
TRIM64B	false	true	false	false	1
TRIM64C	false	true	false	false	1
TRIM73	false	true	false	false	1
TRIM75	false	true	false	false	1
TRIM77	false	true	false	false	1
TRIR	false	true	false	false	1
TRMT61B	false	true	true	false	2
TSNARE1	false	true	true	false	2
TSPAN16	false	true	true	false	2
TSPAN19	false	true	true	false	2
TSPY1	false	true	true	false	2
TSPY2	false	true	true	false	2
TSPY3	false	true	true	false	2
TSPY4	false	true	true	false	2
TSPY8	false	true	true	false	2
TSPY9	false	true	true	false	2
TSPY10	false	true	true	false	2
TSPYL6	false	true	false	false	1
TSTD3	false	true	false	false	1
TTC31	false	true	true	false	2
TTLL5	false	true	false	false	1
TTR	false	true	false	false	1
TTYH1	false	true	false	false	1
TUBA3E	false	true	true	false	2
TUBA4B	false	true	true	false	2
TUBB8	false	true	true	false	2
TUBB8B	false	true	true	false	2
UBE2D4	false	true	false	false	1
UBE2NL	false	true	true	false	2
UBE2Q2L	false	true	true	false	2
UGT1A	false	true	true	false	2
UGT2B4	false	true	false	false	1
UGT2B7	false	true	false	false	1
UGT2B10	false	true	false	false	1
UGT2B11	false	true	false	false	1
UGT2B15	false	true	false	false	1
UGT2B17	false	true	false	false	1
UGT2B28	false	true	false	false	1
UGT3A1	false	true	false	false	1
UHRF1BP1L	false	true	false	false	1
ULBP1	false	true	false	false	1
ULBP2	false	true	false	false	1
ULBP3	false	true	false	false	1
USP9X	false	true	false	false	1
USP17L1	false	true	false	false	1
USP17L2	false	true	false	false	1
USP17L3	false	true	false	false	1
USP17L4	false	true	false	false	1
USP17L5	false	true	false	false	1
USP17L7	false	true	false	false	1
USP17L8	false	true	false	false	1
USP17L10	false	true	false	false	1
USP17L11	false	true	false	false	1
USP17L12	false	true	false	false	1
USP17L13	false	true	false	false	1
USP17L15	false	true	false	false	1
USP17L17	false	true	false	false	1
USP17L18	false	true	false	false	1
USP17L19	false	true	false	false	1
USP17L20	false	true	false	false	1
USP17L21	false	true	false	false	1
USP17L22	false	true	false	false	1
USP17L23	false	true	true	false	2
USP17L24	false	true	true	false	2
USP17L25	false	true	true	false	2
USP17L26	false	true	true	false	2
USP17L27	false	true	true	false	2
USP17L28	false	true	false	false	1
USP17L29	false	true	true	false	2
USP17L30	false	true	true	false	2
USP26	false	true	false	false	1
UTF1	false	true	false	false	1
UTS2R	false	true	false	false	1
VCX	false	true	true	false	2
VCY1B	false	true	true	false	2
VENTX	false	true	true	false	2
VMA21	false	true	false	false	1
VN1R1	false	true	true	false	2
VN1R2	false	true	false	false	1
VSTM1	false	true	true	false	2
VWDE	false	true	false	false	1
WBP11	false	true	false	false	1
WDR83	false	true	false	false	1
WDR83OS	false	true	false	false	1
WDR87	false	true	false	false	1
WDR97	false	true	false	false	1
WFDC6	false	true	false	false	1
WFDC10B	false	true	false	false	1
WWC3	false	true	true	false	2
XAGE2	false	true	true	false	2
XAGE3	false	true	true	false	2
XAGE5	false	true	true	false	2
XG	false	true	true	false	2
XKR3	false	true	true	false	2
XNDC1N	false	true	true	false	2
YJEFN3	false	true	false	false	1
YY2	false	true	false	false	1
ZACN	false	true	true	false	2
ZBED1	false	true	true	false	2
ZBED2	false	true	false	false	1
ZBED5	false	true	false	false	1
ZBED8	false	true	false	false	1
ZC3H10	false	true	false	false	1
ZCWPW2	false	true	false	false	1
ZFP69B	false	true	true	false	2
ZFY	false	true	false	false	1
ZFYVE16	false	true	false	false	1
ZGRF1	false	true	false	false	1
ZIM2	false	true	true	false	2
ZIM3	false	true	true	false	2
ZKSCAN3	false	true	false	false	1
ZMAT4	false	true	false	false	1
ZNF3	false	true	false	false	1
ZNF10	false	true	true	false	2
ZNF14	false	true	false	false	1
ZNF16	false	true	true	false	2
ZNF17	false	true	true	false	2
ZNF19	false	true	true	false	2
ZNF26	false	true	true	false	2
ZNF28	false	true	false	false	1
ZNF30	false	true	true	false	2
ZNF33A	false	true	true	false	2
ZNF33B	false	true	true	false	2
ZNF37A	false	true	true	false	2
ZNF41	false	true	true	false	2
ZNF43	false	true	false	false	1
ZNF57	false	true	true	false	2
ZNF66	false	true	true	false	2
ZNF70	false	true	true	false	2
ZNF71	false	true	true	false	2
ZNF74	false	true	true	false	2
ZNF75A	false	true	true	false	2
ZNF75D	false	true	true	false	2
ZNF79	false	true	true	false	2
ZNF80	false	true	true	false	2
ZNF81	false	true	true	false	2
ZNF83	false	true	false	false	1
ZNF84	false	true	true	false	2
ZNF90	false	true	true	false	2
ZNF91	false	true	false	false	1
ZNF93	false	true	false	false	1
ZNF98	false	true	true	false	2
ZNF99	false	true	false	false	1
ZNF100	false	true	true	false	2
ZNF107	false	true	false	false	1
ZNF114	false	true	true	false	2
ZNF117	false	true	true	false	2
ZNF132	false	true	true	false	2
ZNF133	false	true	true	false	2
ZNF135	false	true	true	false	2
ZNF136	false	true	false	false	1
ZNF140	false	true	true	false	2
ZNF141	false	true	true	false	2
ZNF155	false	true	true	false	2
ZNF157	false	true	true	false	2
ZNF165	false	true	true	false	2
ZNF175	false	true	false	false	1
ZNF177	false	true	true	false	2
ZNF181	false	true	true	false	2
ZNF184	false	true	false	false	1
ZNF197	false	true	true	false	2
ZNF208	false	true	false	false	1
ZNF211	false	true	true	false	2
ZNF214	false	true	true	false	2
ZNF215	false	true	true	false	2
ZNF221	false	true	false	false	1
ZNF222	false	true	true	false	2
ZNF223	false	true	true	false	2
ZNF224	false	true	true	false	2
ZNF225	false	true	true	false	2
ZNF227	false	true	true	false	2
ZNF229	false	true	true	false	2
ZNF230	false	true	true	false	2
ZNF232	false	true	true	false	2
ZNF234	false	true	true	false	2
ZNF235	false	true	false	false	1
ZNF253	false	true	true	false	2
ZNF254	false	true	false	false	1
ZNF264	false	true	true	false	2
ZNF267	false	true	false	false	1
