Gene	Ensembl	MGI	2011 paper	2019 paper	Sum
HERC2	false	false	false	true	1
HGS	false	false	false	true	1
HIC2	false	false	false	true	1
H2BC18	false	false	false	true	1
H4C15	false	false	false	true	1
HNRNPCP2	false	false	false	true	1
HR	false	false	false	true	1
HRH1	false	false	false	true	1
HS6ST1P1	false	false	false	true	1
HYDIN	false	false	false	true	1
HYDIN2	false	false	false	true	1
ICAM1	false	false	false	true	1
IGKV1-13	false	false	false	true	1
IGKV2-26	false	false	false	true	1
IGKV2-4	false	false	false	true	1
IGKV2D-10	false	false	false	true	1
IL9R	false	false	false	true	1
JAM3	false	false	false	true	1
KANK1	false	false	false	true	1
KANSL1	false	false	false	true	1
KCTD5	false	false	false	true	1
PCLAF	false	false	false	true	1
FAM30A	false	false	false	true	1
KIAA0319L	false	false	false	true	1
KIF18A	false	false	false	true	1
KIF26B	false	false	false	true	1
KIR3DL1	false	false	false	true	1
KIRREL1	false	false	false	true	1
KITLG	false	false	false	true	1
KLHL24	false	false	false	true	1
KMT2C	false	false	false	true	1
KRT16	false	false	false	true	1
KRT17	false	false	false	true	1
KRT17P4	false	false	false	true	1
KRT17P7	false	false	false	true	1
KRT41P	false	false	false	true	1
KRTAP5-6	false	false	false	true	1
LCT	false	false	false	true	1
LEPR	false	false	false	true	1
LILRB3	false	false	false	true	1
CYTOR	false	false	false	true	1
LINC00240	false	false	false	true	1
LINC00266-1	false	false	false	true	1
LINC00266-3	false	false	false	true	1
LINC00314	false	false	false	true	1
LINC00632	false	false	false	true	1
LINC00680	false	false	false	true	1
LINC00955	false	false	false	true	1
LINC01102	false	false	false	true	1
LMAN1L	false	false	false	true	1
LRPAP1	false	false	false	true	1
LRRC37A4P	false	false	false	true	1
LRRC58	false	false	false	true	1
LYPD1	false	false	false	true	1
MAL2	false	false	false	true	1
MALL	false	false	false	true	1
MAOA	false	false	false	true	1
MAPT	false	false	false	true	1
MCPH1	false	false	false	true	1
METTL15P1	false	false	false	true	1
MI1748-1	false	false	false	true	1
MI1748-2	false	false	false	true	1
MI1779	false	false	false	true	1
MI1790	false	false	false	true	1
MIR1229	false	false	false	true	1
MIR1302-10	false	false	false	true	1
MIR1302-11	false	false	false	true	1
MIR1302-2	false	false	false	true	1
MIR1537	false	false	false	true	1
MIR3136	false	false	false	true	1
MIR3911	false	false	false	true	1
MIR4322	false	false	false	true	1
MIR4465	false	false	false	true	1
MIR4487	false	false	false	true	1
MIR4530	false	false	false	true	1
MIR4649	false	false	false	true	1
MIR466	false	false	false	true	1
MIR4739	false	false	false	true	1
MIR4781	false	false	false	true	1
MIR4804	false	false	false	true	1
MIR5095	false	false	false	true	1
MIR572	false	false	false	true	1
MIR941-1	false	false	false	true	1
MIR941-2	false	false	false	true	1
MIR941-4	false	false	false	true	1
MIR941-5	false	false	false	true	1
MMP23A	false	false	false	true	1
MOXD2P	false	false	false	true	1
MPPE1	false	false	false	true	1
MRC1	false	false	false	true	1
MRGPRG	false	false	false	true	1
MRGPRG-AS1	false	false	false	true	1
MSI2	false	false	false	true	1
MST1	false	false	false	true	1
MST1L	false	false	false	true	1
MST1P2	false	false	false	true	1
MUC20	false	false	false	true	1
MYCNOS	false	false	false	true	1
MYH16	false	false	false	true	1
MYLK2	false	false	false	true	1
MYO7B	false	false	false	true	1
NANOGP8	false	false	false	true	1
NARF	false	false	false	true	1
NBEA	false	false	false	true	1
NBPF17P	false	false	false	true	1
NBPF8	false	false	false	true	1
NCF1	false	false	false	true	1
NCF1B	false	false	false	true	1
NCF1C	false	false	false	true	1
NCKAP5	false	false	false	true	1
NEK2	false	false	false	true	1
NEMF	false	false	false	true	1
NLN	false	false	false	true	1
NOMO3	false	false	false	true	1
NPAS3	false	false	false	true	1
NR1H2	false	false	false	true	1
NRXN3	false	false	false	true	1
NSF	false	false	false	true	1
NSUN5	false	false	false	true	1
NSUN5P1	false	false	false	true	1
NSUN5P2	false	false	false	true	1
NUDT4	false	false	false	true	1
NUTM2B	false	false	false	true	1
NUTM2D	false	false	false	true	1
OBSCN	false	false	false	true	1
OCLN	false	false	false	true	1
OCM	false	false	false	true	1
OPHN1	false	false	false	true	1
OPRM1	false	false	false	true	1
OR10A2	false	false	false	true	1
OR10D1P	false	false	false	true	1
OR10J8P	false	false	false	true	1
OR10R3P	false	false	false	true	1
OR10T1P	false	false	false	true	1
OR11H13P	false	false	false	true	1
OR11H5P	false	false	false	true	1
OR11H7	false	false	false	true	1
OR13D2P	false	false	false	true	1
OR1S1	false	false	false	true	1
OR2A13P	false	false	false	true	1
OR2A20P	false	false	false	true	1
OR2A4	false	false	false	true	1
OR2A42	false	false	false	true	1
OR2A5	false	false	false	true	1
OR2A7	false	false	false	true	1
OR2A9P	false	false	false	true	1
OR2T5	false	false	false	true	1
OR2W3	false	false	false	true	1
OR4A5	false	false	false	true	1
OR4C13	false	false	false	true	1
OR4C1P	false	false	false	true	1
OR4C46	false	false	false	true	1
OR4F21	false	false	false	true	1
OR4F4	false	false	false	true	1
OR4L1	false	false	false	true	1
OR4M1	false	false	false	true	1
OR4M2	false	false	false	true	1
OR4Q3	false	false	false	true	1
OR51A5P	false	false	false	true	1
OR51A8P	false	false	false	true	1
OR51P1P	false	false	false	true	1
OR52E2	false	false	false	true	1
OR52E3P	false	false	false	true	1
OR52J3	false	false	false	true	1
OR52P2P	false	false	false	true	1
OR5AL1	false	false	false	true	1
OR5AL2P	false	false	false	true	1
OR5AN2P	false	false	false	true	1
OR5B12	false	false	false	true	1
OR5H8	false	false	false	true	1
OR5J1P	false	false	false	true	1
OR5L2	false	false	false	true	1
OR6B3	false	false	false	true	1
OR6D1P	false	false	false	true	1
OR6K4P	false	false	false	true	1
OR6W1P	false	false	false	true	1
OR7D4	false	false	false	true	1
OR7E102P	false	false	false	true	1
OR7E91P	false	false	false	true	1
OR9M1P	false	false	false	true	1
OR9Q1	false	false	false	true	1
OTOP1	false	false	false	true	1
OTUD7A	false	false	false	true	1
OXGR1	false	false	false	true	1
PAIP1	false	false	false	true	1
PAK2	false	false	false	true	1
PARG	false	false	false	true	1
PARP4	false	false	false	true	1
PCD8X	false	false	false	true	1
PCD8Y	false	false	false	true	1
PCDH15	false	false	false	true	1
PCDHA2	false	false	false	true	1
PCDHA5	false	false	false	true	1
PCDHB10	false	false	false	true	1
PCDHB11	false	false	false	true	1
PCDHB12	false	false	false	true	1
PCDHB13	false	false	false	true	1
PCDHB14	false	false	false	true	1
PCDHB15	false	false	false	true	1
PCDHB6	false	false	false	true	1
PDCD4	false	false	false	true	1
PDCD6	false	false	false	true	1
PDE4DIP	false	false	false	true	1
PDGFD	false	false	false	true	1
PDPR	false	false	false	true	1
PDZD3	false	false	false	true	1
PDZK1P1	false	false	false	true	1
PGAM1P10	false	false	false	true	1
PHC1P1	false	false	false	true	1
PI4KA	false	false	false	true	1
PI4KAP2	false	false	false	true	1
PKD1	false	false	false	true	1
PLEKHA3	false	false	false	true	1
PLEKHM1	false	false	false	true	1
PLEKHM1P1	false	false	false	true	1
PMCHL2	false	false	false	true	1
PMP2	false	false	false	true	1
PMS2P5	false	false	false	true	1
POM121	false	false	false	true	1
POM121B	false	false	false	true	1
POM121L1P	false	false	false	true	1
POM121L4P	false	false	false	true	1
POMZP3	false	false	false	true	1
PON1	false	false	false	true	1
PPARG	false	false	false	true	1
PPIP5K1	false	false	false	true	1
PPIP5K2	false	false	false	true	1
PPP1R12B	false	false	false	true	1
PRDM2	false	false	false	true	1
PRIM2	false	false	false	true	1
PRKCB	false	false	false	true	1
PRKCH	false	false	false	true	1
PRKDC	false	false	false	true	1
PRM2	false	false	false	true	1
PTPN1	false	false	false	true	1
PTPN20	false	false	false	true	1
PVRIG	false	false	false	true	1
RAB21	false	false	false	true	1
RAB3A	false	false	false	true	1
RAB3B	false	false	false	true	1
RAB3IP	false	false	false	true	1
RANBP2	false	false	false	true	1
RASA4	false	false	false	true	1
RB13A	false	false	false	true	1
RB1CC1	false	false	false	true	1
RBM39	false	false	false	true	1
RFPL4A	false	false	false	true	1
RGS6	false	false	false	true	1
RIBC2	false	false	false	true	1
RIIAD1	false	false	false	true	1
RIMBP3B	false	false	false	true	1
RIMBP3C	false	false	false	true	1
RNASE3	false	false	false	true	1
RNF123	false	false	false	true	1
ROCK1	false	false	false	true	1
RP1-12G14.7	false	false	false	true	1
RP11-1018N14.2	false	false	false	true	1
RP11-1023L17.1	false	false	false	true	1
RP11-1212A22.1	false	false	false	true	1
RP11-122C21.1	false	false	false	true	1
RP11-1319K7.1	false	false	false	true	1
RP11-15J10.1	false	false	false	true	1
RP11-204M4.2	false	false	false	true	1
RP11-239H6.2	false	false	false	true	1
RP11-24M17.5	false	false	false	true	1
RP11-262H14.11	false	false	false	true	1
RP11-262H14.4	false	false	false	true	1
RP11-395L14.13	false	false	false	true	1
RP11-395L14.17	false	false	false	true	1
RP11-404K5.2	false	false	false	true	1
RP11-423H2.1	false	false	false	true	1
RP11-460N11.2	false	false	false	true	1
RP11-466P24.6	false	false	false	true	1
RP11-475I24.9	false	false	false	true	1
RP11-497H16.5	false	false	false	true	1
RP11-503N18.1	false	false	false	true	1
RP11-514P8.6	false	false	false	true	1
RP11-556K13.1	false	false	false	true	1
RP11-574E24.3	false	false	false	true	1
RP11-683L23.1	false	false	false	true	1
RP11-706O15.5	false	false	false	true	1
RP11-706O15.7	false	false	false	true	1
RP11-707M1.1	false	false	false	true	1
RP11-754I20.1	false	false	false	true	1
RP11-756P10.3	false	false	false	true	1
RP11-79C23.1	false	false	false	true	1
RP11-830F9.6	false	false	false	true	1
RP11-96J15.2	false	false	false	true	1
RP13-1039J1.2	false	false	false	true	1
RP13-395E19.3	false	false	false	true	1
RP13-507P19.2	false	false	false	true	1
RPL14P1	false	false	false	true	1
RPL15P3	false	false	false	true	1
RPL18AP8	false	false	false	true	1
RPL23AP53	false	false	false	true	1
RPL23AP82	false	false	false	true	1
RPL7P1	false	false	false	true	1
RPL7P9	false	false	false	true	1
RPS26P3	false	false	false	true	1
RPS26P6	false	false	false	true	1
RPS26P8	false	false	false	true	1
SAP30L	false	false	false	true	1
SC7	false	false	false	true	1
SCML4	false	false	false	true	1
SDHA	false	false	false	true	1
SDHAP1	false	false	false	true	1
SEC24C	false	false	false	true	1
SEC24D	false	false	false	true	1
SEMA5B	false	false	false	true	1
SERF1A	false	false	false	true	1
SERPINA13P	false	false	false	true	1
SFTPA1	false	false	false	true	1
SFTPA2	false	false	false	true	1
SFXN2	false	false	false	true	1
SH3PXD2A	false	false	false	true	1
SIGLEC11	false	false	false	true	1
SLC12A5	false	false	false	true	1
SLC13A1	false	false	false	true	1
SLC29A4	false	false	false	true	1
SLC29A4P1	false	false	false	true	1
SLC29A4P2	false	false	false	true	1
SLC4A1	false	false	false	true	1
SLC4A1AP	false	false	false	true	1
SLC6A13	false	false	false	true	1
SLC6A4	false	false	false	true	1
SLC7A6	false	false	false	true	1
SLC9B1P2	false	false	false	true	1
SLX1A	false	false	false	true	1
SLX1B	false	false	false	true	1
SLX1B-SULT1A4	false	false	false	true	1
SMAD5	false	false	false	true	1
SMN1	false	false	false	true	1
SMN2	false	false	false	true	1
SNORA12	false	false	false	true	1
SNX29	false	false	false	true	1
SPACA5B	false	false	false	true	1
SPAG5	false	false	false	true	1
SPANXA2-OT1	false	false	false	true	1
SPDYE1	false	false	false	true	1
SPDYE5	false	false	false	true	1
SPPL2B	false	false	false	true	1
SRGAP2	false	false	false	true	1
SRGAP2D	false	false	false	true	1
SRP9	false	false	false	true	1
SRP9P1	false	false	false	true	1
SSX1	false	false	false	true	1
SSX2B	false	false	false	true	1
ST6GAL2	false	false	false	true	1
STAG3	false	false	false	true	1
STAG3L1	false	false	false	true	1
STRA6	false	false	false	true	1
STRC	false	false	false	true	1
SULT1A1	false	false	false	true	1
SYT15	false	false	false	true	1
SYT2	false	false	false	true	1
TAS2R12P	false	false	false	true	1
TAS2R2P	false	false	false	true	1
TAS2R62P	false	false	false	true	1
TBC1D29P	false	false	false	true	1
TBC1D2B	false	false	false	true	1
TBC1D8B	false	false	false	true	1
TBX20	false	false	false	true	1
TCAF2	false	false	false	true	1
TCAF2P1	false	false	false	true	1
ELOA3P	false	false	false	true	1
TCF15	false	false	false	true	1
TCF7L2	false	false	false	true	1
TDG	false	false	false	true	1
TDH	false	false	false	true	1
TENM1	false	false	false	true	1
TENM3	false	false	false	true	1
TEX28	false	false	false	true	1
TEX28P1	false	false	false	true	1
TFCP2L1	false	false	false	true	1
THOC3	false	false	false	true	1
TIGIT	false	false	false	true	1
PRSS40A	false	false	false	true	1
TLK2	false	false	false	true	1
TLN1	false	false	false	true	1
TMEM128	false	false	false	true	1
TMEM14DP	false	false	false	true	1
TMEM183A	false	false	false	true	1
TMEM191A	false	false	false	true	1
TMEM236	false	false	false	true	1
TMEM254	false	false	false	true	1
TMPRSS11E	false	false	false	true	1
TNFRSF1B	false	false	false	true	1
TNFRSF9	false	false	false	true	1
TPD52L3	false	false	false	true	1
TPPP	false	false	false	true	1
TPTE	false	false	false	true	1
TPTE2	false	false	false	true	1
TRGV10	false	false	false	true	1
TRIM50	false	false	false	true	1
TRIM51FP	false	false	false	true	1
TRIM60	false	false	false	true	1
TYRL	false	false	false	true	1
UBC	false	false	false	true	1
UBE2Q2P1	false	false	false	true	1
UBTFL3	false	false	false	true	1
ULK4P3	false	false	false	true	1
UNC93B5	false	false	false	true	1
USP10	false	false	false	true	1
UTP11	false	false	false	true	1
VIPR1	false	false	false	true	1
VN1R3	false	false	false	true	1
WASHC1	false	false	false	true	1
WASH2P	false	false	false	true	1
WASH4P	false	false	false	true	1
WASH6P	false	false	false	true	1
CFAP251	false	false	false	true	1
WI2-1896O14.1	false	false	false	true	1
WWOX	false	false	false	true	1
ZDHHC11	false	false	false	true	1
ZDHHC11B	false	false	false	true	1
ZFC3H1	false	false	false	true	1
ZFP36L1	false	false	false	true	1
ZMYND11	false	false	false	true	1
ZNF271P	false	false	false	true	1
ZNF286A	false	false	false	true	1
ZNF322	false	false	false	true	1
ZNF322P1	false	false	false	true	1
ZNF355P	false	false	false	true	1
ZNF519	false	false	false	true	1
ZNF638	false	false	false	true	1
ZNF85	false	false	false	true	1
ZNF850	false	false	false	true	1
ZNF962P	false	false	false	true	1
